gene1	gene2	gene1_string_id	gene2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LTN1	RPLP0	9606.ENSP00000478783	9606.ENSP00000449328	0	0	0	0	0.049	0.811	0	0.063	0.817
LY86	TYROBP	9606.ENSP00000369286	9606.ENSP00000262629	0	0	0	0	0.604	0	0	0.508	0.796
LY86	LY96	9606.ENSP00000369286	9606.ENSP00000284818	0	0	0	0	0.218	0.292	0.400	0.989	0.995
LY86	RNASE6	9606.ENSP00000369286	9606.ENSP00000302046	0	0	0	0	0.836	0	0	0.202	0.863
LY86	TLR4	9606.ENSP00000369286	9606.ENSP00000363089	0	0	0	0	0.234	0.143	0.400	0.673	0.854
LY96	NFKB1	9606.ENSP00000284818	9606.ENSP00000226574	0	0	0	0	0.123	0	0	0.700	0.725
LY96	TICAM1	9606.ENSP00000284818	9606.ENSP00000248244	0	0	0	0	0.146	0	0.500	0.648	0.836
LY96	TLR2	9606.ENSP00000284818	9606.ENSP00000260010	0	0	0	0	0.175	0.356	0.500	0.992	0.997
LY96	TBK1	9606.ENSP00000284818	9606.ENSP00000329967	0	0	0	0	0.121	0	0.500	0.378	0.703
LY96	TRAF3	9606.ENSP00000284818	9606.ENSP00000376500	0	0	0	0	0.054	0	0.500	0.424	0.704
LY96	TLR3	9606.ENSP00000284818	9606.ENSP00000296795	0	0	0	0	0.055	0.129	0	0.671	0.705
LY96	MAP3K7	9606.ENSP00000284818	9606.ENSP00000358335	0	0	0	0	0.064	0	0.500	0.425	0.707
LY96	TNF	9606.ENSP00000284818	9606.ENSP00000398698	0	0	0	0	0.152	0	0	0.678	0.716
LY96	TLR10	9606.ENSP00000284818	9606.ENSP00000308925	0	0	0	0	0.077	0.129	0	0.747	0.779
LY96	TLR9	9606.ENSP00000284818	9606.ENSP00000353874	0	0	0	0	0.072	0.129	0	0.782	0.808
LY96	S100A8	9606.ENSP00000284818	9606.ENSP00000357721	0	0	0	0	0.193	0	0.500	0.577	0.814
LY96	S100A9	9606.ENSP00000284818	9606.ENSP00000357727	0	0	0	0	0.190	0	0.500	0.660	0.850
LY96	TLR6	9606.ENSP00000284818	9606.ENSP00000389600	0	0	0	0	0.122	0.129	0.500	0.694	0.867
LY96	TICAM2	9606.ENSP00000284818	9606.ENSP00000415139	0	0	0	0	0.156	0	0.500	0.724	0.873
LY96	TLR5	9606.ENSP00000284818	9606.ENSP00000496355	0	0	0	0	0.144	0.129	0	0.863	0.888
LY96	TRAF6	9606.ENSP00000284818	9606.ENSP00000433623	0	0	0	0	0.099	0	0.500	0.815	0.909
LY96	TLR1	9606.ENSP00000284818	9606.ENSP00000354932	0	0	0	0	0.262	0.129	0.500	0.882	0.957
LY96	TIRAP	9606.ENSP00000284818	9606.ENSP00000376445	0	0	0	0	0.087	0	0.900	0.815	0.981
LY96	MYD88	9606.ENSP00000284818	9606.ENSP00000498321	0	0	0	0	0.148	0	0.900	0.992	0.999
LY96	TLR4	9606.ENSP00000284818	9606.ENSP00000363089	0	0	0	0	0.205	0.988	0.900	0.999	0.999
LYN	MAPK1	9606.ENSP00000428924	9606.ENSP00000215832	0	0	0.104	0.619	0.078	0.342	0.500	0.467	0.829
LYN	PAG1	9606.ENSP00000428924	9606.ENSP00000220597	0	0	0	0	0.122	0.679	0	0.874	0.961
LYN	PIK3R2	9606.ENSP00000428924	9606.ENSP00000222254	0	0	0	0	0	0.165	0.900	0.229	0.930
LYN	PLCG1	9606.ENSP00000428924	9606.ENSP00000244007	0	0	0	0	0.047	0.045	0.500	0.739	0.865
LYN	PIK3R3	9606.ENSP00000428924	9606.ENSP00000262741	0	0	0	0	0	0.124	0.900	0.178	0.921
LYN	MAPK3	9606.ENSP00000428924	9606.ENSP00000263025	0	0	0.107	0.606	0.057	0.545	0.500	0.257	0.832
LYN	PIK3CA	9606.ENSP00000428924	9606.ENSP00000263967	0	0	0	0	0.055	0.069	0.900	0.353	0.935
LYN	TXK	9606.ENSP00000428924	9606.ENSP00000264316	0	0	0.100	0.866	0.085	0	0.500	0.411	0.725
LYN	STAT3	9606.ENSP00000428924	9606.ENSP00000264657	0	0	0	0	0.139	0.538	0.500	0.725	0.938
LYN	ZAP70	9606.ENSP00000428924	9606.ENSP00000264972	0	0	0.084	0.735	0.054	0.105	0	0.759	0.788
LYN	MS4A2	9606.ENSP00000428924	9606.ENSP00000278888	0	0	0	0	0.042	0.100	0.900	0.576	0.958
LYN	STAT5B	9606.ENSP00000428924	9606.ENSP00000293328	0	0	0	0	0.061	0.096	0.500	0.546	0.782
LYN	PRKDC	9606.ENSP00000428924	9606.ENSP00000313420	0	0	0	0	0.044	0.315	0	0.642	0.745
LYN	PTK2	9606.ENSP00000428924	9606.ENSP00000341189	0	0	0	0.735	0.070	0.643	0.900	0.221	0.970
LYN	STAT5A	9606.ENSP00000428924	9606.ENSP00000341208	0	0	0	0	0.075	0.096	0.500	0.700	0.858
LYN	STAT1	9606.ENSP00000428924	9606.ENSP00000354394	0	0	0	0	0.140	0.096	0.500	0.417	0.743
LYN	NRAS	9606.ENSP00000428924	9606.ENSP00000358548	0	0	0	0	0.076	0.419	0.500	0.322	0.794
LYN	VAV3	9606.ENSP00000428924	9606.ENSP00000359073	0	0	0	0	0.092	0	0.500	0.587	0.796
LYN	VAV2	9606.ENSP00000428924	9606.ENSP00000360916	0	0	0	0	0.087	0	0.500	0.398	0.701
LYN	SRC	9606.ENSP00000428924	9606.ENSP00000362680	0	0	0.065	0.951	0.049	0.709	0.900	0.646	0.989
LYN	SYK	9606.ENSP00000428924	9606.ENSP00000364898	0	0	0.094	0.716	0.367	0.339	0.900	0.986	0.999
LYN	PIK3CD	9606.ENSP00000428924	9606.ENSP00000366563	0	0	0	0	0.135	0.069	0.900	0.526	0.956
LYN	TEC	9606.ENSP00000428924	9606.ENSP00000370912	0	0	0.099	0.851	0.084	0.292	0.500	0.341	0.772
LYN	PTK2B	9606.ENSP00000428924	9606.ENSP00000380638	0	0	0	0.725	0.083	0.354	0.900	0.853	0.990
LYN	SH3KBP1	9606.ENSP00000428924	9606.ENSP00000380921	0	0	0	0	0.074	0.294	0.400	0.329	0.702
LYN	SOS1	9606.ENSP00000428924	9606.ENSP00000384675	0	0	0	0	0.050	0.125	0.400	0.538	0.739
LYN	PTPN6	9606.ENSP00000428924	9606.ENSP00000391592	0	0	0	0	0.206	0.646	0.500	0.707	0.953
LYN	RHOA	9606.ENSP00000428924	9606.ENSP00000400175	0	0	0	0	0.096	0.222	0.500	0.396	0.759
LYN	SHC1	9606.ENSP00000428924	9606.ENSP00000401303	0	0	0	0	0.074	0.526	0.900	0.834	0.991
LYN	PTPRC	9606.ENSP00000428924	9606.ENSP00000411355	0	0	0	0	0.297	0.333	0.900	0.647	0.981
LYN	NCK1	9606.ENSP00000428924	9606.ENSP00000417273	0	0	0	0.586	0.069	0.099	0.400	0.503	0.717
LYN	MME	9606.ENSP00000428924	9606.ENSP00000418525	0	0	0	0	0.047	0.510	0	0.496	0.744
LYN	PIK3CG	9606.ENSP00000428924	9606.ENSP00000419260	0	0	0	0	0.137	0.524	0.900	0.625	0.982
LYN	NEDD4	9606.ENSP00000428924	9606.ENSP00000424827	0	0	0	0	0	0.071	0.900	0.208	0.920
LYN	PIK3R1	9606.ENSP00000428924	9606.ENSP00000428056	0	0	0	0	0.044	0.207	0.900	0.581	0.964
LYN	SOCS1	9606.ENSP00000428924	9606.ENSP00000496577	0	0	0	0	0.100	0.328	0.500	0.274	0.751
LYN	MUC1	9606.ENSP00000428924	9606.ENSP00000484824	0	0	0	0	0.060	0.331	0	0.648	0.759
LYN	PECAM1	9606.ENSP00000428924	9606.ENSP00000457421	0	0	0	0	0.149	0.321	0.400	0.497	0.802
LYN	TYK2	9606.ENSP00000428924	9606.ENSP00000431885	0	0	0	0.682	0.076	0.294	0.500	0.477	0.806
LYN	PTPN11	9606.ENSP00000428924	9606.ENSP00000489597	0	0	0	0	0.103	0.097	0.500	0.579	0.807
LYN	YES1	9606.ENSP00000428924	9606.ENSP00000462468	0	0	0.063	0.955	0.042	0.526	0.400	0.414	0.823
LYN	PRKCB	9606.ENSP00000428924	9606.ENSP00000496129	0	0	0	0.578	0.100	0.327	0.900	0.238	0.947
LYN	PIK3CB	9606.ENSP00000428924	9606.ENSP00000501150	0	0	0	0	0.057	0.069	0.900	0.568	0.957
LYN	PLCG2	9606.ENSP00000428924	9606.ENSP00000482457	0	0	0	0.563	0.263	0.516	0.400	0.839	0.961
LYN	VAV1	9606.ENSP00000428924	9606.ENSP00000472929	0	0	0	0	0.191	0	0.400	0.987	0.993
LYZ	MPO	9606.ENSP00000261267	9606.ENSP00000225275	0	0	0	0	0.114	0	0	0.912	0.918
LYZ	PRTN3	9606.ENSP00000261267	9606.ENSP00000234347	0	0	0	0	0.072	0	0	0.904	0.907
LYZ	TTR	9606.ENSP00000261267	9606.ENSP00000237014	0	0	0	0	0.043	0	0.400	0.549	0.719
MADCAM1	VCAM1	9606.ENSP00000215637	9606.ENSP00000294728	0	0	0	0.585	0	0	0	0.855	0.855
MADCAM1	SELL	9606.ENSP00000215637	9606.ENSP00000498227	0	0	0	0	0.049	0	0.900	0.993	0.999
MAGT1	SEC61B	9606.ENSP00000354649	9606.ENSP00000223641	0	0	0	0	0.112	0.761	0	0.165	0.808
MAGT1	MLEC	9606.ENSP00000354649	9606.ENSP00000228506	0	0	0	0	0.108	0.851	0.540	0.175	0.943
MAGT1	SEC61A1	9606.ENSP00000354649	9606.ENSP00000243253	0	0	0	0	0.321	0.483	0	0.457	0.792
MALT1	MAPK13	9606.ENSP00000497997	9606.ENSP00000211287	0	0	0	0	0.073	0.099	0.900	0.106	0.915
MALT1	MAPK12	9606.ENSP00000497997	9606.ENSP00000215659	0	0	0	0	0.055	0.099	0.900	0.144	0.917
MALT1	MAPK1	9606.ENSP00000497997	9606.ENSP00000215832	0	0	0	0	0.134	0.099	0.900	0.121	0.922
MALT1	NFKBIA	9606.ENSP00000497997	9606.ENSP00000216797	0	0	0	0	0.087	0.328	0.500	0.683	0.890
MALT1	RELB	9606.ENSP00000497997	9606.ENSP00000221452	0	0	0	0	0.110	0.537	0	0.583	0.813
MALT1	NFKB1	9606.ENSP00000497997	9606.ENSP00000226574	0	0	0	0	0.163	0.091	0.500	0.700	0.870
MALT1	MAPK14	9606.ENSP00000497997	9606.ENSP00000229795	0	0	0	0	0.073	0.099	0.900	0.200	0.924
MALT1	PYCARD	9606.ENSP00000497997	9606.ENSP00000247470	0	0	0	0	0.086	0.309	0.500	0.226	0.723
MALT1	TRAF2	9606.ENSP00000497997	9606.ENSP00000247668	0	0	0	0	0.117	0.514	0	0.444	0.740
MALT1	MAPK3	9606.ENSP00000497997	9606.ENSP00000263025	0	0	0	0	0.069	0.099	0.900	0.205	0.924
MALT1	PRKCQ	9606.ENSP00000497997	9606.ENSP00000263125	0	0	0	0	0.049	0.304	0.500	0.769	0.913
MALT1	REL	9606.ENSP00000497997	9606.ENSP00000295025	0	0	0	0	0.127	0.095	0.500	0.719	0.874
MALT1	NFKBIB	9606.ENSP00000497997	9606.ENSP00000312988	0	0	0	0	0	0.091	0.500	0.503	0.754
MALT1	UBE2N	9606.ENSP00000497997	9606.ENSP00000316176	0	0	0	0	0.097	0.337	0.500	0.638	0.877
MALT1	MAPK11	9606.ENSP00000497997	9606.ENSP00000333685	0	0	0	0	0.055	0.099	0.900	0.120	0.915
MALT1	RBCK1	9606.ENSP00000497997	9606.ENSP00000348632	0	0	0	0	0.054	0.624	0	0.479	0.798
MALT1	TAB2	9606.ENSP00000497997	9606.ENSP00000356426	0	0	0	0	0.097	0.510	0.500	0.621	0.904
MALT1	MAP3K7	9606.ENSP00000497997	9606.ENSP00000358335	0	0	0	0	0.118	0.525	0.500	0.355	0.847
MALT1	SYK	9606.ENSP00000497997	9606.ENSP00000364898	0	0	0	0	0.086	0.071	0	0.773	0.790
MALT1	TAB3	9606.ENSP00000497997	9606.ENSP00000368215	0	0	0	0	0.060	0	0.500	0.553	0.771
MALT1	MAPK8	9606.ENSP00000497997	9606.ENSP00000378974	0	0	0	0	0.107	0.055	0.900	0.176	0.921
MALT1	RELA	9606.ENSP00000497997	9606.ENSP00000384273	0	0	0	0	0.110	0.095	0.500	0.478	0.761
MALT1	MAPK9	9606.ENSP00000497997	9606.ENSP00000394560	0	0	0	0	0.111	0.055	0.900	0.186	0.922
MALT1	TRAF6	9606.ENSP00000497997	9606.ENSP00000433623	0	0	0	0	0.060	0.835	0.900	0.994	0.999
MALT1	TNFAIP3	9606.ENSP00000497997	9606.ENSP00000481570	0	0	0	0	0.125	0.292	0	0.716	0.808
MALT1	PRKCB	9606.ENSP00000497997	9606.ENSP00000496129	0	0	0	0	0.086	0	0.500	0.507	0.755
MAN2B1	MANBA	9606.ENSP00000395473	9606.ENSP00000495247	0	0	0	0	0.227	0.091	0	0.968	0.976
MAOA	PRKN	9606.ENSP00000340684	9606.ENSP00000355865	0	0	0	0	0	0.097	0.900	0.489	0.949
MAP2K1	MAPK13	9606.ENSP00000302486	9606.ENSP00000211287	0	0	0.126	0.594	0.074	0.322	0.900	0.300	0.954
MAP2K1	VCL	9606.ENSP00000302486	9606.ENSP00000211998	0	0	0	0	0.062	0	0.500	0.452	0.720
MAP2K1	MAPK12	9606.ENSP00000302486	9606.ENSP00000215659	0	0	0.114	0.604	0.073	0.322	0.900	0.301	0.954
MAP2K1	MAPK1	9606.ENSP00000302486	9606.ENSP00000215832	0	0	0	0.595	0.152	0.929	0.900	0.950	0.999
MAP2K1	PPP2CB	9606.ENSP00000302486	9606.ENSP00000221138	0	0	0	0	0.147	0.104	0.900	0.169	0.928
MAP2K1	NFKB1	9606.ENSP00000302486	9606.ENSP00000226574	0	0	0	0	0.101	0.046	0.500	0.511	0.762
MAP2K1	MAPK14	9606.ENSP00000302486	9606.ENSP00000229795	0	0	0	0.629	0.094	0.322	0.900	0.579	0.970
MAP2K1	MAPK3	9606.ENSP00000302486	9606.ENSP00000263025	0	0	0	0.590	0.122	0.884	0.900	0.974	0.999
MAP2K1	MAP3K8	9606.ENSP00000302486	9606.ENSP00000263056	0	0	0.117	0.602	0.061	0.625	0.900	0.345	0.976
MAP2K1	PIK3CA	9606.ENSP00000302486	9606.ENSP00000263967	0	0	0	0	0.060	0.176	0	0.815	0.844
MAP2K1	PAK1	9606.ENSP00000302486	9606.ENSP00000278568	0	0	0.118	0.649	0.059	0.095	0.900	0.210	0.929
MAP2K1	TNF	9606.ENSP00000302486	9606.ENSP00000398698	0	0	0	0	0.086	0	0	0.688	0.702
MAP2K1	MAP3K3	9606.ENSP00000302486	9606.ENSP00000354927	0	0	0.120	0.641	0.075	0.371	0	0.491	0.705
MAP2K1	TYK2	9606.ENSP00000302486	9606.ENSP00000431885	0	0	0	0.589	0.061	0.161	0.400	0.460	0.710
MAP2K1	RAP1A	9606.ENSP00000302486	9606.ENSP00000358723	0	0	0	0	0.144	0.163	0.500	0.310	0.719
MAP2K1	PTEN	9606.ENSP00000302486	9606.ENSP00000361021	0	0	0	0	0.057	0.100	0	0.775	0.792
MAP2K1	SRC	9606.ENSP00000302486	9606.ENSP00000362680	0	0	0	0.590	0.048	0.234	0.400	0.585	0.794
MAP2K1	TRIB3	9606.ENSP00000302486	9606.ENSP00000415416	0	0	0	0	0.063	0.331	0	0.708	0.801
MAP2K1	MAP2K4	9606.ENSP00000302486	9606.ENSP00000410402	0	0	0.085	0.810	0.155	0	0.750	0.205	0.826
MAP2K1	SOS1	9606.ENSP00000302486	9606.ENSP00000384675	0	0	0	0	0.113	0.051	0	0.811	0.827
MAP2K1	YWHAZ	9606.ENSP00000302486	9606.ENSP00000379287	0	0	0	0	0.130	0.767	0	0.271	0.840
MAP2K1	PPP2R1B	9606.ENSP00000302486	9606.ENSP00000311344	0	0	0	0	0.044	0	0.900	0	0.900
MAP2K1	PAK3	9606.ENSP00000302486	9606.ENSP00000353864	0	0	0.121	0.659	0	0.095	0.900	0.115	0.920
MAP2K1	PRKCD	9606.ENSP00000302486	9606.ENSP00000331602	0	0	0	0.625	0.081	0.129	0.900	0.183	0.925
MAP2K1	PRKACB	9606.ENSP00000302486	9606.ENSP00000359719	0	0	0	0.630	0	0.091	0.900	0.243	0.925
MAP2K1	PAK2	9606.ENSP00000302486	9606.ENSP00000314067	0	0	0.124	0.667	0.082	0.095	0.900	0.129	0.925
MAP2K1	MAP3K7	9606.ENSP00000302486	9606.ENSP00000358335	0	0	0	0.620	0.076	0.161	0.900	0.191	0.928
MAP2K1	PTPN11	9606.ENSP00000302486	9606.ENSP00000489597	0	0	0	0	0.074	0.321	0.400	0.832	0.928
MAP2K1	PRKACA	9606.ENSP00000302486	9606.ENSP00000309591	0	0	0.096	0.655	0.060	0.091	0.900	0.232	0.929
MAP2K1	PRKACG	9606.ENSP00000302486	9606.ENSP00000366488	0	0	0.107	0.655	0	0.091	0.900	0.232	0.929
MAP2K1	MAPK9	9606.ENSP00000302486	9606.ENSP00000394560	0	0	0	0.587	0.087	0	0.900	0.309	0.931
MAP2K1	YWHAB	9606.ENSP00000302486	9606.ENSP00000361930	0	0	0	0	0.138	0.808	0.500	0.262	0.931
MAP2K1	MAPK8	9606.ENSP00000302486	9606.ENSP00000378974	0	0	0	0.591	0.067	0	0.900	0.353	0.934
MAP2K1	PPP2CA	9606.ENSP00000302486	9606.ENSP00000418447	0	0	0	0	0.172	0.104	0.900	0.342	0.944
MAP2K1	PPP2R1A	9606.ENSP00000302486	9606.ENSP00000324804	0	0	0	0	0.063	0	0.900	0.510	0.950
MAP2K1	MAPK11	9606.ENSP00000302486	9606.ENSP00000333685	0	0	0	0.603	0.093	0.322	0.900	0.297	0.951
MAP2K1	NRAS	9606.ENSP00000302486	9606.ENSP00000358548	0	0	0	0	0.060	0.163	0.900	0.813	0.983
MAP2K1	MAP3K1	9606.ENSP00000302486	9606.ENSP00000382423	0	0	0	0.641	0.086	0.754	0.900	0.598	0.989
MAP2K1	RAF1	9606.ENSP00000302486	9606.ENSP00000401888	0	0	0	0.577	0.131	0.974	0.900	0.970	0.999
MAP2K3	MAPK13	9606.ENSP00000345083	9606.ENSP00000211287	0	0	0.167	0.614	0.062	0.512	0.900	0.318	0.969
MAP2K3	MAPK12	9606.ENSP00000345083	9606.ENSP00000215659	0	0	0.171	0.607	0.055	0.512	0.900	0.319	0.969
MAP2K3	MAPK1	9606.ENSP00000345083	9606.ENSP00000215832	0	0	0.101	0.639	0.075	0.514	0.900	0.533	0.977
MAP2K3	TAB1	9606.ENSP00000345083	9606.ENSP00000216160	0	0	0	0	0.053	0.058	0.900	0.786	0.978
MAP2K3	MAPK14	9606.ENSP00000345083	9606.ENSP00000229795	0	0	0.142	0.613	0.056	0.949	0.900	0.864	0.999
MAP2K3	TRAF2	9606.ENSP00000345083	9606.ENSP00000247668	0	0	0	0	0.083	0	0.900	0.202	0.920
MAP2K3	RAC2	9606.ENSP00000345083	9606.ENSP00000249071	0	0	0	0	0.103	0	0.900	0.203	0.922
MAP2K3	RAP1B	9606.ENSP00000345083	9606.ENSP00000250559	0	0	0	0	0.056	0	0.900	0.153	0.913
MAP2K3	RIPK1	9606.ENSP00000345083	9606.ENSP00000259808	0	0	0.113	0.641	0.092	0.043	0.900	0.120	0.919
MAP2K3	SMAD7	9606.ENSP00000345083	9606.ENSP00000262158	0	0	0	0	0.057	0.292	0	0.742	0.812
MAP2K3	MAPK3	9606.ENSP00000345083	9606.ENSP00000263025	0	0	0.105	0.641	0.081	0.597	0.900	0.507	0.980
MAP2K3	TP53	9606.ENSP00000345083	9606.ENSP00000269305	0	0	0	0	0.100	0.180	0	0.640	0.711
MAP2K3	MAPK11	9606.ENSP00000345083	9606.ENSP00000333685	0	0	0.145	0.604	0.062	0.624	0.900	0.331	0.976
MAP2K3	TRAF6	9606.ENSP00000345083	9606.ENSP00000433623	0	0	0	0	0.055	0	0.400	0.521	0.704
MAP2K3	TRAF3	9606.ENSP00000345083	9606.ENSP00000376500	0	0	0	0	0.095	0	0	0.721	0.737
MAP2K3	MYC	9606.ENSP00000345083	9606.ENSP00000478887	0	0	0	0	0.063	0.609	0	0.356	0.743
MAP2K3	MAPKAPK3	9606.ENSP00000345083	9606.ENSP00000396467	0	0	0.167	0.585	0.099	0	0.500	0.440	0.762
MAP2K3	RAP1A	9606.ENSP00000345083	9606.ENSP00000358723	0	0	0	0	0.063	0	0.900	0.121	0.910
MAP2K3	MAP2K4	9606.ENSP00000345083	9606.ENSP00000410402	0	0	0.061	0.938	0.091	0.045	0.900	0.097	0.913
MAP2K3	MAP3K1	9606.ENSP00000345083	9606.ENSP00000382423	0	0	0	0.630	0.088	0	0.900	0.259	0.926
MAP2K3	TAB3	9606.ENSP00000345083	9606.ENSP00000368215	0	0	0	0	0.056	0	0.900	0.382	0.936
MAP2K3	MAP3K7	9606.ENSP00000345083	9606.ENSP00000358335	0	0	0	0.601	0.087	0.051	0.900	0.369	0.938
MAP2K3	MAPK9	9606.ENSP00000345083	9606.ENSP00000394560	0	0	0.127	0.608	0.090	0.073	0.900	0.312	0.940
MAP2K3	TAB2	9606.ENSP00000345083	9606.ENSP00000356426	0	0	0	0	0.060	0	0.900	0.460	0.944
MAP2K3	MAPK8	9606.ENSP00000345083	9606.ENSP00000378974	0	0	0.124	0.608	0.093	0.073	0.900	0.579	0.963
MAP2K3	MAP3K3	9606.ENSP00000345083	9606.ENSP00000354927	0	0	0.109	0.633	0.104	0.292	0.900	0.558	0.970
MAP2K3	MAP2K6	9606.ENSP00000345083	9606.ENSP00000468348	0	0	0.051	0.979	0	0.836	0.900	0.407	0.989
MAP2K4	MAPK13	9606.ENSP00000410402	9606.ENSP00000211287	0	0	0.119	0.602	0.075	0	0.900	0.220	0.928
MAP2K4	MAPK12	9606.ENSP00000410402	9606.ENSP00000215659	0	0	0.142	0.607	0.068	0	0.900	0.223	0.929
MAP2K4	TAB1	9606.ENSP00000410402	9606.ENSP00000216160	0	0	0	0	0.083	0	0.900	0.403	0.940
MAP2K4	MAPK14	9606.ENSP00000410402	9606.ENSP00000229795	0	0	0.129	0.605	0.155	0.510	0.900	0.704	0.987
MAP2K4	RAC2	9606.ENSP00000410402	9606.ENSP00000249071	0	0	0	0	0.054	0	0.900	0.163	0.914
MAP2K4	MAP3K8	9606.ENSP00000410402	9606.ENSP00000263056	0	0	0	0.588	0	0.292	0.900	0.172	0.936
MAP2K4	MAPK11	9606.ENSP00000410402	9606.ENSP00000333685	0	0	0.133	0.583	0.068	0	0.900	0.246	0.930
MAP2K4	TAB2	9606.ENSP00000410402	9606.ENSP00000356426	0	0	0	0	0.076	0	0.900	0.389	0.938
MAP2K4	MAP3K7	9606.ENSP00000410402	9606.ENSP00000358335	0	0	0	0.613	0.093	0.971	0.900	0.343	0.998
MAP2K4	TAB3	9606.ENSP00000410402	9606.ENSP00000368215	0	0	0	0	0.049	0	0.900	0.311	0.928
MAP2K4	MAPK8	9606.ENSP00000410402	9606.ENSP00000378974	0	0	0.111	0.583	0.151	0.995	0.900	0.892	0.999
MAP2K4	MAP2K7	9606.ENSP00000410402	9606.ENSP00000381070	0	0	0.064	0.886	0.062	0.510	0.900	0.135	0.956
MAP2K4	MAP3K1	9606.ENSP00000410402	9606.ENSP00000382423	0	0	0	0.613	0.104	0.857	0.900	0.673	0.995
MAP2K4	MAPK9	9606.ENSP00000410402	9606.ENSP00000394560	0	0	0.108	0.583	0.243	0.995	0.900	0.359	0.999
MAP2K4	MAP2K6	9606.ENSP00000410402	9606.ENSP00000468348	0	0	0.058	0.947	0.096	0.295	0.900	0.086	0.935
MAP2K6	MAPK13	9606.ENSP00000468348	9606.ENSP00000211287	0	0	0.160	0.603	0.055	0.512	0.900	0.384	0.971
MAP2K6	MAPK12	9606.ENSP00000468348	9606.ENSP00000215659	0	0	0.150	0.611	0.055	0.666	0.900	0.386	0.980
MAP2K6	MAPK1	9606.ENSP00000468348	9606.ENSP00000215832	0	0	0	0.634	0.099	0.597	0.900	0.189	0.966
MAP2K6	TAB1	9606.ENSP00000468348	9606.ENSP00000216160	0	0	0	0	0.042	0.058	0.900	0.516	0.950
MAP2K6	MAPK14	9606.ENSP00000468348	9606.ENSP00000229795	0	0	0.133	0.618	0.125	0.946	0.900	0.378	0.997
MAP2K6	TRAF2	9606.ENSP00000468348	9606.ENSP00000247668	0	0	0	0	0.099	0	0.900	0.146	0.916
MAP2K6	RAC2	9606.ENSP00000468348	9606.ENSP00000249071	0	0	0	0	0.055	0	0.900	0.163	0.914
MAP2K6	RAP1B	9606.ENSP00000468348	9606.ENSP00000250559	0	0	0	0	0.056	0	0.900	0.078	0.905
MAP2K6	RIPK1	9606.ENSP00000468348	9606.ENSP00000259808	0	0	0.105	0.642	0.082	0.043	0.900	0.109	0.917
MAP2K6	MAPK3	9606.ENSP00000468348	9606.ENSP00000263025	0	0	0.100	0.644	0.075	0.455	0.900	0.194	0.956
MAP2K6	MAPK11	9606.ENSP00000468348	9606.ENSP00000333685	0	0	0.136	0.611	0.055	0.624	0.900	0.378	0.977
MAP2K6	MAP3K3	9606.ENSP00000468348	9606.ENSP00000354927	0	0	0.105	0.662	0.090	0	0.900	0.210	0.927
MAP2K6	MAPKAPK2	9606.ENSP00000468348	9606.ENSP00000356070	0	0	0.127	0.604	0.067	0.292	0.900	0.277	0.950
MAP2K6	TAB2	9606.ENSP00000468348	9606.ENSP00000356426	0	0	0	0	0	0	0.900	0.442	0.941
MAP2K6	MAP3K7	9606.ENSP00000468348	9606.ENSP00000358335	0	0	0	0.621	0.098	0.924	0.900	0.562	0.996
MAP2K6	RAP1A	9606.ENSP00000468348	9606.ENSP00000358723	0	0	0	0	0.056	0	0.900	0.137	0.911
MAP2K6	TAB3	9606.ENSP00000468348	9606.ENSP00000368215	0	0	0	0	0	0	0.900	0.343	0.931
MAP2K6	MAPK8	9606.ENSP00000468348	9606.ENSP00000378974	0	0	0.115	0.616	0.087	0.073	0.900	0.324	0.940
MAP2K6	MAP3K1	9606.ENSP00000468348	9606.ENSP00000382423	0	0	0	0.637	0.106	0	0.900	0.225	0.924
MAP2K6	MAPK9	9606.ENSP00000468348	9606.ENSP00000394560	0	0	0.119	0.611	0.092	0.073	0.900	0.208	0.930
MAP2K6	TRAF6	9606.ENSP00000468348	9606.ENSP00000433623	0	0	0	0	0.055	0.292	0.400	0.659	0.844
MAP2K7	MAPK13	9606.ENSP00000381070	9606.ENSP00000211287	0	0	0.119	0.597	0.081	0	0.900	0.177	0.924
MAP2K7	MAPK12	9606.ENSP00000381070	9606.ENSP00000215659	0	0	0.116	0.595	0.092	0	0.900	0.280	0.934
MAP2K7	TAB1	9606.ENSP00000381070	9606.ENSP00000216160	0	0	0	0	0.057	0.059	0.900	0.436	0.943
MAP2K7	MAPK14	9606.ENSP00000381070	9606.ENSP00000229795	0	0	0.109	0.591	0.081	0.292	0.900	0.239	0.947
MAP2K7	TRAF2	9606.ENSP00000381070	9606.ENSP00000247668	0	0	0	0	0.060	0.095	0.900	0.220	0.924
MAP2K7	RAC2	9606.ENSP00000381070	9606.ENSP00000249071	0	0	0	0	0.055	0.126	0.900	0.148	0.920
MAP2K7	RIPK1	9606.ENSP00000381070	9606.ENSP00000259808	0	0	0	0.594	0.077	0.113	0.900	0.140	0.920
MAP2K7	MAP3K8	9606.ENSP00000381070	9606.ENSP00000263056	0	0	0	0.574	0	0	0.900	0.151	0.911
MAP2K7	MAPK11	9606.ENSP00000381070	9606.ENSP00000333685	0	0	0.121	0.578	0.099	0	0.900	0.192	0.927
MAP2K7	TAB2	9606.ENSP00000381070	9606.ENSP00000356426	0	0	0	0	0.049	0	0.900	0.597	0.958
